"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WSF2","WT01","WT02","WT03","WT04","WT05","WT06","WT08"
"USW00094728","NY CITY CENTRAL PARK, NY US","2021-12-29","5.82","0.14","0.0",,"44","41",,"   50","13.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2021-12-30","2.46","0.05","0.0",,"49","43",,"  170","8.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2021-12-31","2.46","0.00","0.0",,"55","48",,"  220","10.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-01","3.13","0.79","0.0",,"56","50",,"   60","10.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-02","5.82","0.04","0.0",,"59","37",,"  300","18.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-03","9.84","0.00","0.0",,"37","22",,"  350","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-04","6.04","0.00","0.0",,"34","19",,"  300","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-05","5.59","0.23","0.0",,"47","31",,"  220","15.0","    1",,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-06","6.49","0.00","0.0",,"41","34",,"  280","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-07","8.72","0.38","5.8",,"34","25",,"   30","18.1","    1","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-08","6.04","0.00","0.0",,"30","20",,"  310","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-09","8.50","0.10","0.0",,"40","29",,"  240","16.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-10","8.50","0.00","0.0",,"40","24",,"  300","23.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-11","7.38","0.00","0.0",,"24","15",,"  300","18.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-12","6.04","0.00","0.0",,"40","20",,"  210","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-13","3.13","0.00","0.0",,"48","34",,"   60","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-14","8.28","0.00","0.0",,"43","21",,"   10","21.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-15","7.16","0.00","0.0",,"21","10",,"   10","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-16","8.50","0.37","0.8",,"37","10",,"   60","17.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-17","10.07","1.16","0.0",,"44","34",,"   50","23.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-18","9.17","0.00","0.0",,"36","29",,"  300","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-19","6.71","0.00","0.0",,"49","28",,"  240","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-20","6.71","0.30","0.0",,"46","22",,"   10","18.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-21","7.83","0.00","0.0",,"22","14",,"   20","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-22","5.59","0.00","0.0",,"29","13",,"  250","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-23","5.37","0.02","0.2",,"37","24",,"  240","14.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-24","4.25","0.00","0.0",,"36","26",,"  210","15.0",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-25","5.82","0.00","0.0",,"42","28",,"  280","13.0",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-26","6.26","0.00","0.0",,"28","20",,"  300","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-27","5.37","0.00","0.0",,"32","17",,"  230","15.0",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-28","4.70","0.13","1.2",,"32","29",,"   40","19.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-29","12.53","0.77","7.3",,"29","12",,"  350","23.0","    1","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-30","6.93","0.00","0.0",,"26","12",,"  300","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-01-31","3.80","0.00","0.0",,"31","21",,"   60","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-01","5.14","0.00","0.0",,"36","23",,"   50","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-02","2.91","0.00","0.0",,"47","32",,"  140","8.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-03","3.80","0.42","0.0",,"52","42",,"  230","13.0","    1","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-04","6.71","0.72","0.0",,"57","26",,"  340","14.1","    1",,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-05","8.72","0.00","0.0",,"27","19",,"  300","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-06","4.70","0.00","0.0",,"30","17",,"   50","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-07","3.58","0.15","0.0",,"37","30",,"   70","13.0","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-08","6.71","0.07","0.0",,"45","32",,"  270","16.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-09","4.03","0.00","0.0",,"46","29",,"  180","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-10","5.14","0.00","0.0",,"54","37",,"  280","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-11","5.14","0.00","0.0",,"57","38",,"  190","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-12","7.61","0.00","0.0",,"59","42",,"  230","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-13","6.71","0.23","1.6",,"42","25",,"   10","13.0","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-14","8.72","0.00","0.0",,"25","16",,"  300","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-15","4.92","0.00","0.0",,"30","16",,"  230","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-16","5.82","0.00","0.0",,"49","28",,"  220","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-17","7.38","0.31","0.0",,"68","49",,"  230","16.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-18","9.62","0.33","0.0",,"63","27",,"  300","21.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-19","8.28","0.00","0.0",,"40","23",,"  290","21.0",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-20","7.61","0.00","0.0",,"36","21",,"  310","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-21","4.47","0.00","0.0",,"55","32",,"  220","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-22","6.04","0.26","0.0",,"61","37",,"  160","16.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-23","8.28","0.00","0.0",,"68","35",,"  270","21.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-24","7.61","0.00","0.0",,"35","29",,"   40","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-25","8.28","0.74","0.4",,"41","26",,"   60","19.9","    1",,,,,"    1",
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-26","7.16","0.00","0.0",,"37","24",,"  300","17.0",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-27","9.62","0.00","0.0",,"48","28",,"  240","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-02-28","5.82","0.00","0.0",,"36","26",,"  300","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-01","5.82","0.00","0.0",,"48","31",,"  180","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-02","5.37","0.00","0.0",,"52","40",,"  240","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-03","9.62","0.03","0.0",,"48","24",,"  300","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-04","5.37","0.00","0.0",,"37","21",,"  240","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-05","3.58","0.00","0.0",,"46","32",,"  160","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-06","5.37","0.06","0.0",,"68","43",,"  230","15.0","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-07","7.38","0.03","0.0",,"74","50",,"  280","29.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-08","9.17","0.00","0.0",,"50","39",,"  310","23.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-09","5.82","0.56","0.4",,"41","33",,"   80","14.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-10","1.79","0.00","0.0",,"51","33",,"  140","8.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-11","4.47","0.00","0.0",,"55","40",,"  140","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-12","9.84","0.50","0.0",,"48","24",,"  310","25.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-13","8.95","0.00","0.0",,"35","22",,"  280","21.9",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-14","5.59","0.00","0.0",,"56","33",,"  220","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-15","4.92","0.00","0.0",,"68","46",,"  280","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-16","4.47","0.00","0.0",,"67","48",,"  140","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-17","5.59","0.08","0.0",,"53","45",,"   60","14.1","    1","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-18","4.92","0.00","0.0",,"74","50",,"  150","12.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-19","2.68","0.05","0.0",,"70","49",,"  290","14.1","    1",,"    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-20","8.05","0.00","0.0",,"61","46",,"  300","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-21","8.05","0.00","0.0",,"62","44",,"  310","17.0",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-22","7.38","0.00","0.0",,"58","43",,"  310","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-23","7.61","0.06","0.0",,"49","38",,"   60","16.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-24","11.41","0.93","0.0",,"47","38",,"   60","21.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-25","4.25","0.02","0.0",,"60","44",,"  240","18.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-26","6.04","0.00","0.0",,"53","42",,"  270","14.1",,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-27","10.51","0.00","0.0",,"46","28",,"  310","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-28","12.30","0.00","0.0",,"33","23",,"  270","23.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-29","10.51","0.00","0.0",,"38","24",,"  310","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-30","4.70","0.00","0.0",,"47","29",,"  160","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-03-31","4.92","0.07","0.0",,"66","45",,"  210","14.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-01","8.72","0.28","0.0",,"61","43",,"  280","21.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-02","6.26","0.00","0.0",,"54","38",,"  300","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-03","4.03","0.12","0.0",,"48","40",,"  300","14.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-04","6.71","0.00","0.0",,"54","39",,"  310","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-05","3.36","0.04","0.0",,"57","45",,"  150","13.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-06","10.74","0.45","0.0",,"53","44",,"   80","21.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-07","7.38","1.12","0.0",,"54","45",,"  120","18.1","    1",,"    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-08","6.71","0.03","0.0",,"65","49",,"  240","15.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-09","4.92","0.05","0.0",,"55","47",,"  280","17.0",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-10","9.62","0.00","0.0",,"50","42",,"  300","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-11","4.92","0.00","0.0",,"61","40",,"  300","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-12","3.80","0.07","0.0",,"72","50",,"  310","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-13","3.80","0.00","0.0",,"71","55",,"  170","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-14","4.70","0.06","0.0",,"79","57",,"  290","16.1",,,"    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-15","5.82","0.00","0.0",,"70","52",,"  190","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-16","6.26","0.20","0.0",,"73","44",,"  350","14.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-17","6.93","0.00","0.0",,"51","41",,"  300","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-18","7.61","0.85","0.0",,"54","39",,"   70","21.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-19","10.51","1.24","0.0",,"50","39",,"   60","25.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-20","6.26","0.00","0.0",,"60","42",,"  300","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-21","6.04","0.00","0.0",,"59","44",,"  180","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-22","6.26","0.00","0.0",,"70","53",,"  300","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-23","5.14","0.00","0.0",,"65","51",,"  170","10.1",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-24","5.37","0.00","0.0",,"63","48",,"   60","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-25","4.92","0.00","0.0",,"58","46",,"  130","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-26","3.36","0.02","0.0",,"60","52",,"   50","10.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-27","10.51","0.00","0.0",,"58","41",,"  300","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-28","10.29","0.00","0.0",,"58","40",,"  300","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-29","7.83","0.00","0.0",,"63","41",,"  300","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-04-30","2.91","0.00","0.0",,"68","44",,"  300","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-01","3.13","0.00","0.0",,"69","47",,"  130","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-02","4.70","0.23","0.0",,"56","51",,"   60","12.1","    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-03","5.82","0.00","0.0",,"62","51",,"   80","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-04","2.46","0.08","0.0",,"65","50",,"   10","8.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-05","4.25","0.00","0.0",,"74","56",,"   50","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-06","3.58","0.69","0.0",,"61","49",,"   50","13.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-07","10.96","0.92","0.0",,"50","45",,"   60","21.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-08","11.18","0.00","0.0",,"58","45",,"   60","23.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-09","11.41","0.00","0.0",,"70","47",,"   60","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-10","10.07","0.00","0.0",,"73","51",,"   50","23.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-11","5.59","0.00","0.0",,"75","53",,"   50","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-12","4.92","0.00","0.0",,"75","58",,"   50","14.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-13","4.25","0.03","0.0",,"72","57",,"   70","14.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-14","2.91","0.22","0.0",,"72","60",,"  150","8.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-15","2.24","0.10","0.0",,"76","60",,"  220","8.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-16","4.92","0.12","0.0",,"75","61",,"  270","15.0","    1",,"    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-17","6.93","0.00","0.0",,"77","57",,"  290","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-18","4.03","0.01","0.0",,"72","55",,"  300","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-19","2.46","0.73","0.0",,"66","54",,"  230","8.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-20","3.58","0.40","0.0",,"69","55",,"  120","10.1","    1","    1","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-21","1.57","0.00","0.0",,"90","62",,"  230","8.9","    1","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-22","4.03","0.00","0.0",,"89","72",,"  310","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-23","6.71","0.00","0.0",,"73","61",,"   50","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-24","4.70","0.00","0.0",,"67","57",,"   60","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-25","2.91","0.00","0.0",,"70","53",,"  150","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-26","3.58","0.00","0.0",,"70","54",,"  140","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-27","2.91","0.27","0.0",,"80","65",,"  210","12.1","    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-28","3.36","0.72","0.0",,"74","63",,"  260","21.0","    1","    1","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-29","1.79","0.00","0.0",,"77","59",,"  250","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-30","2.91","0.00","0.0",,"84","63",,"  240","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-05-31","4.92","0.00","0.0",,"93","65",,"   60","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-01","6.49","0.71","0.0",,"72","60",,"   60","16.1","    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-02","3.13","0.45","0.0",,"79","62",,"  360","13.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-03","3.58","0.00","0.0",,"76","62",,"   50","8.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-04","2.24","0.00","0.0",,"80","61",,"  340","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-05","3.58","0.00","0.0",,"77","57",,"   40","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-06","4.25","0.00","0.0",,"80","63",,"  220","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-07","5.59","0.08","0.0",,"78","63",,"  150","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-08","4.47","0.03","0.0",,"82","66",,"  280","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-09","6.71","0.83","0.0",,"81","65",,"  240","18.1","    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-10","5.59","0.00","0.0",,"77","63",,"  260","14.1",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-11","3.13","0.00","0.0",,"74","66",,"  230","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-12","2.68","0.05","0.0",,"72","63",,"  130","8.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-13","2.46","0.00","0.0",,"85","68",,"  310","10.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-14","4.25","0.00","0.0",,"81","68",,"   50","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-15","3.58","0.00","0.0",,"83","66",,"   60","14.1",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-16","3.36","0.32","0.0",,"71","61",,"  200","10.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-17","6.26","0.00","0.0",,"88","69",,"  270","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-18","8.72","0.00","0.0",,"75","58",,"  300","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-19","6.93","0.00","0.0",,"73","54",,"  300","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-20","3.58","0.00","0.0",,"78","57",,"  300","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-21","2.46","0.06","0.0",,"80","63",,"   70","8.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-22","4.92","0.02","0.0",,"67","62",,"  130","12.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-23","3.13","0.08","0.0",,"74","61",,"  120","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-24","2.91","0.00","0.0",,"81","63",,"  240","8.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-25","2.24","0.00","0.0",,"90","69",,"  290","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-26","3.58","0.00","0.0",,"89","74",,"  140","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-27","2.91","0.29","0.0",,"77","69",,"  230","12.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-28","2.46","0.00","0.0",,"79","66",,"  300","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-29","2.01","0.00","0.0",,"84","66",,"  250","10.1",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-06-30","2.91","0.00","0.0",,"86","69",,"  270","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-01","3.80","0.00","0.0",,"91","73",,"  240","12.1",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-02","3.13","0.00","0.0",,"87","73",,"  280","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2022-07-03","3.80","0.00","0.0",,"88","73",,"  280","10.1",,,,,,,
